,video_id,comments,num_comments
178,Hdp5Iap6F9E,"['And that, my friends is why they want to completely remove meat from our diet.', 'Love beef! Carnivore for life! Thanks Dr. Baker so saving me 1 year 6 months ago! Found you and carnivore and never looked back to plant foods! Never will! Love carnivore and it has healed such a long list of things for me!', 'Not just a long life, but a rich life, quality life ❤', 'But the media said Countries with People living on Cereal and Donuts live the longest?? 👀', '“If you didn’t know that, now you do”😂😂', ""Got the fire started on the grill as I type this. We're celebrating two birthdays, so it's ribeyes al around."", 'I know for certain I\'ve never heard a centenarian say, ""I\'m a vegan or vegetarian.', ""Meat is the most nutritionally dense, well rounded food for humans.  It's why we crave it above all other foods.  Deep down everyone knows it, even vegans.  That's why they despise meat so much, the cognitive dissonance."", 'Unable to afford steak, but i will enjoy Ground beef everyday.', 'Lived the longest and the most satiated.', 'Can you link or name the study?  Ty keep up the great work Dr Baker.', 'Thank you for the information.', 'And the happiest, and the fullest and the nicest etc... Etc... Etc...', 'Now we know Shawn thanks .']",14
179,BQi5wh7-30I,"['I want to keep my brain functioning more than any other body part. Thank you Lord God for the meat you provide and for helping us understand its benefits. 🙏', 'Another reason meat is expensive. Its good for you', 'Hell yeah that’s why I’m so damn smart!!   😂😂😂😂😂']",3
180,78qhku8gPTk,"[""Studies also connect low B12, D3, DHA, cholesterol etc. to depression or anxiety, it's no surprise that so many vegans suffer from it. And I bet not being able to enjoy your food also doesn't help with depression."", 'Looks beautiful', 'That steak looks scrum-diddli-umptious. 🥩', 'I had chicken today. It sucked. Going back to beef tomorrow.', 'I just broke a month long carnivore experiment which I only ever planned on doing for one month. All it took was a weekend of eating badly and I feel bloated and gross again. The experiment worked though so I am gonna go carnivore again. Asthma and heartburn are gone, and I felt happier too.', 'Doc your preaching to the choir, you  had my attention at 😏🥩.', 'No wonder Julien the vegan shill is so enraged all the time. 😂', '2 things :\na) Carnitine is best for ASD\nb) 7 days without beef makes one weak.', 'It absolutely does 😄👍']",9
181,eR21yeVnMFw,"['“diabetes in a box”.    So true \n\nMy physiology teacher told us that “you might as well eat the box that the cereal comes in.”  \n\nNot all educators are compromised.   Great post, once again.', 'Great stuff - thanks. He should also add ""a bowl of wholegrain organic cereal"" - when I (now reluctantly) talk about this I mention that it is almost entirely  converted to sugar  a few hours later with some rubbish fibre to get rid of - so when you\'re considering ingredients on packets etc just imagine the word carbohydrates crossed out and replaced with sugar - it usually falls on deaf ears though.', 'I was a cereal junkie.   My favorite was Peanut Butter Chex.  I miss the actual flavor a little, but not the harmful effects.   So glad I cut out carbs and sugar.', 'Corporate greed hard at work!', '""Oh, and remember, this rat chow is now TOTALLY appropriate for dinner, as well!""  🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣', 'That is super hilarious! But seriously time for humans to start taking these companies to court and suing them for any misinformation and false advertising that is found.', 'Diabetes in the a box AKA vegan health food', 'This should be required viewing in every classroom, grades 1 - 12 WEEKLY!', 'People are treated worse than cattle.', 'Yeah, they hit the nail on the head. ""Diabetes in a box"" so sad, but so true.', ""RIP fruit loops, cinnamon toast crunch and corn pops.\n\nYou were a very tasty toxin-filled treat but you have now made my list of crap I don't eat anymore.  \n\nYou're right up there with skittles and starburst, may you also RIP."", '🤣🤣🤣🤣that guy is hilarious', 'If they told this truth.. they would still sell it to the FDA as AWESOME.', '""Fat sugary bullshit with no energy"" 😅', 'Shawn looking up like he sees the  guy 😂']",15
182,A-BjLY7h3Dw,"[""Another fact is that only 12% of the US's population eats half of it's beef annually. We need to push those numbers higher! I'm talking 80-90% of the beef people!"", 'Love eating the carnivore way, and how much I am learning on this wonderful healing journey. ❤', '❤️🙏❤️', 'LOVE BEEF!!', 'Yummy  love beef😊🎉', 'Beef - it is what is fer dinner!', 'beef facts i want to eat it', 'I’ve been eating tons of tri-tip — being I can grill it, slice it up, and eat it in a variety of ways, throughout the week.  \n\nHowever, I got a real big hankering for a New York and ribeye, earlier today — and especially, now, after watching this.  \n\nDefinitely gonna be on my next shopping list.', 'Beef is also one of the best foods for gut health and a healthy gut microbiome.', '""All the phytonutrients without the glycation!""\n\n😃👍', ""It's beautiful (sniff).""]",11
183,fJbQg-pTdvE,[],0
184,1YoXIKeEvlI,"[""She reminds me of my beloved grandmother. You can't put a price on the wisdom of grandparents. They call it right."", ""If I catch anyone talking to their nonna like that then we're going to have words."", ""Now that's my type of Nonna."", ""You don't tell your grandma what to eat."", ""Love this nonna; she knows what's right! 😂❤"", 'She aint wrong though, have to give a little bit of taste to the veggie😅😁', ""I can't love Nonna more than I do."", 'Nonna\'s like, ""Come on now, I just used a little chicken tenderloin, the most non-meat meat there is.  Are you all off your rockers?""', 'What a cute grandma', 'God bless you granny!... :)', 'Just a little bit of the tenderloin xD', 'Nona is awesome 😎', ""I'm with Nonna 😂😂😂 Don't listen to  her Nonna 😂😂😂"", 'Nonna tryna sneak real food in her grandkids meal 😅😅😅', 'Big hugs to granny!  She knows.  She\'s all.. ""Come on...""', 'Repost!!', 'Don\'t try to understand them, Nonna.\n\nThey eat ""morally""; not by nature.']",17
185,IlBMhng1eMM,"['I lost 175lbs in 11 months eating mostly beef, pork, eggs and chicken.  I also jogged 20 miles a week on average.  Still the same weight, holding strong for over a year now.', '153 days in !', 'So true. I feel amazing since becoming a carnivore', 'Thriving on meat....❤', 'you get full for hours 🤷🏼\u200d♀️', 'Yup changed my life…lots of clean and constant energy, more focus, getting stronger everyday and not hungry. Putting on lean muscle mass and shedding weight. Thanks for what you do Dr. Shawn Baker. 🥩 #carnivore #steaklife #eatmeat', ""No stench of methane in the comments section... Hmmm. Ohhhhhhh yup it's because Julien hasn't found this video yet 😂"", 'I ate only meat for 2 days and my acne cleared up', ""I'll tell you what happens, I feel amazing!"", 'Im eating about a pound of deer meat for lunch and right after gonna hit 10k steps on the treadmill', 'I know a man who is mid 80s and his wife late 70s and they SWEAR that red meat is bad for diabetics because some doctor told her so. This is the same couple that eats a banana every morning as breakfast despite many telling them bananas are the highest in sugar and TERRIBLE for diabetics. (The husband is a type 2) She says it isnt so because it is fruit snd fruit is ""healthy."" 😢 So sad....']",11
186,SwVwHgiCRKQ,"['😂 the ending is on point with the fart.  That’s all that food is good for.', 'It\'s amazing how every food except meat is ""the most nutrient dense food ON THE PLANET!""  Calm down there, Alfalfa.', '“Are you hungry? Do you want to remain hungry after eating a full meal? Do you want to lose most of your muscle mass and become angry and irritable most of the time?”', ""And that's his natural voice, unaltered. That's what greens do to your testosterone."", ""Funny, I'm currently fasting, haven't eaten for at least 32 hours and yet, the idea of eating plants is not appealing at all."", ""That guy looks sickly like he's starving... have a steak buddy"", 'I can feel my intestines rebelling at even the sight of that big bowl of sprouts! IBS, anyone? 🤢', 'Vegetables are way overrated 😂😂', 'In the words of the famous 1984; Wendy\'s commercial ""Where\'s the beef"". PS; I love 🐒 they\'re so expressive!!', ""I hear if you say 'brussel sprouts' 3 times a vegan troll appears. 🧌"", 'Sprouts are the biggest pain in the @ss ever. Labor intensive, completely unsatisfying and devoid of any sort of satisfaction when eating them. 🤢', ""Steak 🥩 it's what for dinner and breakfast and eggs 🥚🤤"", 'paul saladino if he stayed vegan? Lol', 'Cows are better', 'Sprouts have caused the two worst e-coli outbreaks in history. \nMonkeys can develop abnormalities similar to human systemic lupus (SLE) after eating alfalfa sprouts. \nThanks for the Simian demonstration. Lmao!', ""Sprouts. Aren't you basically eating plant toddlers?"", ""Shut out to my girl, Julien. Love you Baebae, never stop boosting Baker's channel with your ridiculous comments. ❤"", ""Just gave my one year old a piece of broccoli and steak. He investigated the broccoli. He tossed it on the ground 😂. He's still killing the steak"", ""LOL! Plants aren't even nutrient dense for herbivores that's why they need to have multiple stomachs, do hind gut fermentation, and/or eat their own feces like Julien does. 😂"", 'Let me guess, this guy lives in California.', 'Some people have a sarcopenia fetish.\n\nYou do you, I guess.']",21
187,JYBFa9A76a0,"['Great way to put you off Sprouts!.', 'I think he meant ""METH and some sprouts""', 'Steroids ,TRT and sprouts for him/ Meat for Dr.Baker!!!', 'I’m glad he didn’t say kale. Because to me kale taste like I rather be fat 🤣', 'Thought this was sarcastic. 😵\u200d💫', 'Sprouts keeping you inflamed as hell', ""He's gotta be trolling"", ""They're like the veal of vegetables right?"", 'What a maroon!', ""(Verse 1) Yo, gather 'round, let me spin this tale, 'Bout Dr. Shawn Baker, carnivore, never frail. He steps to the mic, wisdom in his gaze, Julien’s the vegan shill, lost in a maze.\nJulien, oh Julien, with your kale and quinoa, Your brain’s on a diet, missing nutrients, bro. You preach plant-based glory, but your synapses fade, Dr. Baker’s got the answer, meat’s the upgrade.\n(Chorus) Brain development needs that juicy steak, Omega-3s, iron, zinc—no fake. Julien’s tofu dreams, they crumble and sway, Dr. Baker drops knowledge, carnivore’s way.\n(Verse 2) Julien’s on YouTube, spitting his green spiel, But Dr. Baker’s got facts, he’s the real deal. B12, creatine, choline—essential crew, Julien’s brain cells weep, they’re feeling blue.\nCalcium? Nah, Julien’s almond milk’s weak, Dr. Baker flexes bones, dense as a mountain peak. Iron deficiency? Julien’s fading like a ghost, Dr. Baker’s heme iron roars, he’s the host.\n(Chorus) Brain development needs that juicy steak, Omega-3s, iron, zinc—no fake. Julien’s tofu dreams, they crumble and sway, Dr. Baker drops knowledge, carnivore’s way.\n(Bridge) In the debate arena, they square off, fierce, Julien’s quinoa arguments, they disperse. Dr. Baker’s mic drop: “Eat meat, evolve!” Julien stumbles, brain fog, he can’t solve.\n(Verse 3) Julien’s hashtags trend, but Dr. Baker’s stats, He’s the Carnivore King, spitting truth, no fluff. Julien’s neurons misfire, plant-based haze, Dr. Baker’s brain cells thrive, meat’s the maze.\nSo raise your ribeyes high, carnivores unite, Julien’s fading fast, lost in the night. Brain development’s the game, and meat’s the key, Dr. Baker’s rap battle? Victory!\n(Chorus) Brain development needs that juicy steak, Omega-3s, iron, zinc—no fake. Julien’s tofu dreams, they crumble and sway, Dr. Baker drops knowledge, carnivore’s way."", ""Awww...  li'l feller  😊"", '🥩🥩🥩🥩🥩 YEAAAAAAAAH!!!', 'I don’t believe him']",13
188,WfvS0lfUe0Y,"['That was quite a brave venture.  I could never had made it that far.', 'I lasted 2 years and it was only because my spouse was supposed to do this for his heart disease. He never could do it but I tried to be a good role model. \n\nI am glad he wasnt able to do it. Life is better with bacon.', 'Give him credit. He lasted longer that I would have.', 'He forgot to mix it with Oreos and Cocoa Puffs...oy!', ""I did it for 4 or so months. What a mistake! Gained my weight back, and it's taken me a year to get back and still not where I was"", 'Longer than i could last, hats off to you sir', 'Got a handed to you buddy, that four seconds probably felt like a minute.', 'Hahaha- that is way TOO hilarious! Wow 😂😂😂😂', 'The eyes hurt just looking at the vegan plate. Not to mention eating this ""food"".', 'I give up meat every day ... right after my last meal', 'Already tried that for 15 years.  Ended up with migraines, thyroid issues, surgery….you get the idea.  As a carnivore I am now symptom and medication free!', 'give up meat when you sleep', ""I could probably go vegan for 5 days... I've done a 5 day fast before... I can do it again"", 'Ahh. This is a funny one Shawn! 😂', 'Lasted longer than I thought he would😅.', 'Now that is a voice of a carnivore', '""You just weren\'t doing it right""\n\n-vegan', 'smartest vegan ever']",18
189,l-3cPxacUgY,"['No herbs, garlic and spices. Just wonderful sea salt please. 😊', ""It's obviously had most fat cut off because butchers assume the consumer doesn;t want it. Ribs like that have HUGE slabs of fat under them. It's sad that people throw away the most nutritious part."", 'In the heart of the digital savanna, Where pixels clash like primal beasts, Lives Julien, the vegan shill, his banner, And Dr. Shawn Baker, the Carnivore King, unleashed.\n\nAt dawn, Julien sips his spirulina potion, His screen ablaze with plant-based debates. He dons his hemp armor, fueled by devotion, Against meat-eaters, he seals their fates.\n\nJulien types with righteous indignation, His keyboard echoing like distant thunder. “Plants heal!” he declares, a green foundation, As Dr. Baker grins, sharpening his primal plunder.\n\nDr. Shawn Baker, clad in bison hide, Emerges from the mist, a carnivorous sage. His eyes gleam like searing coals, undenied, “Steak is life!” he bellows, igniting the stage.\n\n\nIn the binary arena, they clash and wrestle, Julien’s tofu sword against Dr. Baker’s ribeye. “Vitamin C!” Julien cries, a digital vessel, While Dr. Baker scoffs, devouring the sky.\n\nJulien’s thumbs falter, a quinoa lament, His vegan gospel fading in primal haze. Dr. Baker rises, his carnivore ascent, As YouTube’s algorithm nods, setting ablaze.\n\nAs the sun sets on their pixelated realm, Julien stumbles, drained by kale and chia. Dr. Baker feasts, carnivorous overwhelm, Unaware that he’s boosted the meaty fire.', 'I love lamb and mutton so much.', 'Shame that lamb is so expensive in the US compared to countries like the UK and NZ..', ""I'm having a rack of lamb for lunch today.I'm about to put it in the oven!"", ""You're right, I did love that.\n\nWorked out, watched that, and now I am ready for my steak/eggs.""]",7
190,Njy52Vq192I,"['My Surgeon was very fit healthy and loved by his nursing staff, why would anyone be comfortable with an unfit Doctor? You Dr Baker are exactly what you teach your patients. Thank you. ❤', 'Rock it Doc 👍😎', 'Meanwhile Julien the vegan shill can barely lift a bundle of kale to his mouth. 😂', 'Dude. Rings will get you jacked. \nKeep up the good work Doc!\nAny news on getting a RCT trial on carnivores?', 'Coach Maximus!']",5
191,tyXZdFEouho,"['Please Bill accept the proposition, it could save the world.', 'Brilliant!', 'Unexpected given that he is eating a chocolate chip cookie lol', 'Suprising video from the nose ring crew.', 'Heck you could be in there with 10 cows overnight and you’d fare far better than the person snuggling up with the car', 'Yoooo this guy nailed it 😳😳', ""That's actually a smart proposition."", 'Smarter than he looks.', 'I’m all for this! 🤣🤣🤣', 'I will watch over the garage but not interfere for this fantastic study', 'I think that proposition merits some further examination 🤔. On second thought go head.', ""That's one of the best things I've heard in a long time!"", ""'Don't judge a book by its cover.'\n  Indeed"", 'What a great experiment idea! I have some other suggestions of who we can add to that garage too. The entire WEF, for example.', 'We can only wish this contest would come true.', 'Don’t hate on this guy. He has an excellent argument. 😊', 'This guy needs more beef & calisthenics and less soy & cookies.', 'I think this is a brilliant proposition.', ""Sounds reasonable to me! \n    Will you be eating cookies all night too? Because if yes, then a year ago I'd have joined you! Today, however, it's carnivore for me all the wayyy. (And I'm almost arthritis free now too!😉)"", ""stop eating those cookies......I can't even tell what you are""]",20
192,y4RKkgopQIs,"['My daughter ordered a vegetarian dish in Spain, which had jamón serrano, because, you know, Spanish ham is a vegetable.', ""One of my grandma's lived to 104 years old. Every time we spoke about her cutting back on meat (jokingly) consumption she would look at me as if I was stark raving mad, then she would just laugh.😅"", ""My great grandmother made stew every day of her life, she ate the meat and left the veggies. When asked she said that veggies where there to add flavor but the meat was the food. She died at 98 after telling us that she'd lived long enough and was bored, too many dead friends and family so she wanted it to end. 3 months later she died, she had no health issues at all."", 'Nonna knows best. Listen to her!!', 'i would leave the vegetables out', 'I grew up with an italian nona, she made the best home made lasagna and meat balls in the southern hemi. Manja Manja basta basta stroonze!', 'Vegetable taste like sad.   Hiyyaaaa!', 'Ah yes the opionated Australian female millennial', 'Old world wisdom. They may not have had Wikipedia, but they damn sure *KNOW* whats important.', 'Nonna is right!!! Eat the food!!! No DISRESPECT!!!', 'Chicken is my favorite vegetable.', 'Agree with Nonna 😄💞', 'My nonna knew what was up too!', 'I was explaining veganism to an elderly resident. \nHe gave me a cheeky look ""What do they think they are rabbits?"".', 'This reminds me of a scene in “ My big fat Greek wedding” 😂', '""WHAT YOU MEAN HE DON\'T EAT NO MEAT!?!?""\n""Iss okay. I make lamb!""', 'This was too adorable!', 'Nonna for PRESIDENT!!! ❤', ""And I UNDERSTAND NONNA'S SHOCK AT SUCH IGNORANCE REGARDING THE LACK OF MEAT IN A HUMAN'S DIET!! THATS Y THE GOOD LORD TOLD US TO EAT MEAT!! 😂"", ""Yes, mama.  We don't understand why either.\n\nVegans are different from normal folks 🙂"", 'SHE IS A GOOD MOM!!!!', 'Hahahaha. Mama knows best.', 'Reminds me of the Aunt in ""My Big Fat Greek Wedding"" movie....""What you mean you don\'t eat no meat??? Ok, I make you lamb..."" 😅']",23
193,ItIiusVxpsk,"['6\'5"" 270lbs. Doc is an NFL DE 🔥 💪 🥩🥩', 'But dude, he’s going side to side with that weight really fast! 🤣', ""That's impressive Dr Baker but not as impressive as Julien the vegan shill raging on every carnivore channel for 16+ hours per day 7 days per week! 😂"", ""Congratulations, Doc!! Due to a childhood injury, I have nerve damage on my left side. Last week I completed 10 box jumps. So what right? I have Never been able to do this!! I felt like a little kid! I'm 63 years old."", 'Haha! 😂 No Carbohydrates were harmed in the making of this video!', 'You are a BEAST Dr. Baker!', ""What does that guy on the left think he's doing?"", ""500 lbs with a hook grip for 10 reps 😳 that's a dangerous man"", 'The guy on the left moving what ever that is back and forth needs a sports bra to stop the bounce. He should also cut down on the soy and flax.', 'guy on the left should really use shake-weight, for better vegan picture', 'Lol.  I\'m 6""2\', 215lbs of meat with a six-pack. -carnivore-fed.  I live in the Okanagan Valley, so I take my daily constitutional up to the top of various peaks without effort.\n\nI try to not be judgemental (😂), but when I go to the hipster coffee shops for my morning java, the vegans with their twinky frames & bird-like wrists always seem to be on edge as they nibble their sprouts & sandwiches.\n\nI always think, ""dude, if you just had a steak, the whole world would open up to you as you suddenly relaxed and embraced your natural man. -maybe for the first time in decades"".\n\nThe hivemind is strong...', 'Yeah this is awesome 👏🏼 shows a 29 year old like me that you can maintain this kind of strength in 30 years very inspiring', 'Congratulations on the new PR!! 🎉', ""People don't understand how impressive this is!!!"", ""I'm eagerly waiting your new record rowing attempt!. I'm glad I'm in an older age bracket than you!\n\nCongratulations on 10x 500!"", '💪🏆Going Strong Dr.Baker!!!']",16
194,wR4EA8hqlgE,"['He speaks French but the restaurant is in Lausanne a town in the French-speaking Switzerland.', 'Every restaurant should be like this', 'We need one of those on every corner here in the USA!', 'I do not want to try it.  I want to rent a room there.', 'French cuisine is the best in the world. Find a good recipe for boeuf bourguigon. You will never eat a better meal.', ""I don't speak French but I did hear him saying Tomahawk, so if I was there, I would say that!"", 'Looks absolutely amazing!', ""I don't understand French but I do understand steak. Sign me up!"", 'Toutes les viandes, s’il vous plait!', 'At the hungry hunter in San Diego they bring out a board of the different cuts of steak, you pick one then they bring out a board of that steak to pick which steak you want......then they prepare it to perfection.......well 89 was last time I was in California', '*nods along while not understanding anything other than ""wagyu"" and ""ribeye""* lol', ""Can't understand him. But good steak is a universal language."", 'I am immediately STARVING. 😂😅', 'I must admit, meat sounds much better when this guy explains it 😎', 'I don’t understand French but I knew exactly what he was saying.  Looks mouth-wateringly good.', 'Heaven IS a place on earth ❤', 'Oh man, mouth watering.', 'Très magnifique!', 'Perhaps i was wrong about French people', 'Exatly what he said!']",20
195,CcEhgiG8_VQ,"['20 years ago it was ""beef, it\'s what\'s for dinner""\n\nNow it\'s ""cereal, it\'s what\'s for dinner""\n\nLook how far we\'ve fallen from the truth...', ""I'm sure that guy ain't eating cereal for dinner. This is pathetic."", 'Cereal for Breakfast, Lunch, or Dinner… some of the worst dietary advice, in a nutshell. But…What do you expect coming from the CEO of Kellogg!?', 'Growing up, we\'d occasionally have ""breakfast"" for dinner. It was bacon, sausage, eggs, and fried potatoes.', 'Let the peasants have cake', 'Evil.', ""lol, affordable until you realize you'll be paying for it in the form of diabetes, etc costs"", 'So sad that people will think this is now ok to do. They eat with all that sugar, with milk that has sugar & then sit on the couch, get hungry in 2 hours & eat more carbage!', 'I didn’t eat cereal before I went carnivore😂 JUNK!', ""Profit over the health of your customer appears to be what he's actually saying."", 'Even if you are not part of low carb, keto or carnivore,  cerial does not make since from a money point of view.\nI could buy a pound of hamberger, a bag of potatoes,  a bag of carrots and some onions for the cost of a box of cereal and some milk were I live.\nFeed all my grandchildren dinner and they will not be asking for more food in less than an hour. \nI will still have potatoes, carrots and onions to serve with a package of chicken legs the next day. \nDay 3 and I still have potatoes and onions.  A few cans of tuna, but more vege, maybe turnip or cabbage and I can make a potato,  tuna casserole. \nDay 4 and I can start with a whole chicken,  buy more potatoes  and carrots.  \nBoil the bones overnight and make chicken soup for supper with my potatoes,  onions , carrots and other vegetable on day 5. \nNot a perfect diet, but miles ahead of cerial. \nNow I can also buy a full flat of eggs for a few dollars more than A box of cereal were I live. So fast to cook up scrambled eggs.', ""It's not just sugar, there's preservatives and dyes in there too.\n\nLol"", 'Vultures.', 'I had breakfast for dinner myself. 6 egg omelet with salmon, and 🥓.  \n\nScrew breakfast cereal!', 'Breakfast ""occasion""? Snacking ""occasion ""? WTH!! What a maroon!', 'He didn’t. He said it straight out that it’s all about reaching the consumer. To hell with the consequences. All we have to do is look back at when we went from eating bacon and eggs for breakfast up until today where it’s cereal.  American health sucks.', 'Corporate greed at its finest. Disgusting 🤮', 'Ok...I will eat meat with a spoon in a bowl 😊', 'Have you seen what a box of cereal costs these days?!', 'The CEO IS CAPPING', ""I'm sure that's what's on his menu tonight. What a jerk."", 'I bought a 6 pound pork loin for under $12 at Sam’s Club. How much is cereal again??? Oh, NOT 1.98/lb. This makes me so sick', 'What a coincidence. I’m having breakfast for dinner too 🥓 🥚', 'Stupid idea😂\nCereal is not good for you.  SUGARSUGARSUGARSUGAR', 'Countdown to our resident methane fart machine Julia telling us how cereal is so healthy and eating meat is evil. 😂', ""He's so happy that the 'consumer' is under pressure. Think about that."", 'For the people who sleep all day, this makes perfect sense.\nWake-up, eat cereal and play video games all night.😊', 'Remember kids they put arsenic in baby food.', 'Bowls of Sugar for breakfast, lunch, and dinner. That would be LAW if vegans got their way.', ""Jerk... are we really subconsciously falling into the greedy corporate swallowers' desires already?"", 'Is this guy being purposefully malevolent, or is he just brazenly greedy?', 'FFS😵\u200d💫', 'Hahaha. They really do think people are stupid. Enjoy your steak tonight friends. I have 4 children and as long as they are in my house, no cereal killer']",33
196,H5oxUYzBnTs,"[""I never thought it possible to feel this well at age 57. Training with weights for over 40 years and I'm having the best workouts of my life. Thank you thank you 🎉👍💪"", 'Thank you doctor Shawn Baker!', ""I've been on the diet for 5 years now. I might have to start exercising soon. I might have to get checked up and out on so I don't blow my tiker up."", 'First! Julien Julien Julien!!']",4
197,OmRNAicd9mY,"[""I try to point this out to vegans, vegetarians, and the plant based, but they insist that we ate mostly plants before agriculture. Some people you just can't reason with."", ""I've been looking everywhere & it's all bad news but I finally found some really good news & the good news is..\n                 you. ❤"", 'Whole foods and grass fed and finished no antibiotics is the answer... happy gut happy life', 'Its a travesty that americans don’t get access to raw milk as much as other countries', 'This is the type person I want in my life.\nThese individuals, women and men are the rarities of modern culture.\nHope people of this simulatorities find each other.', 'This is always my argument..\nAnd there is no come back even for the vegans…', 'Yes...   real foods are... real life just as He intended', 'I follow her she is great.', 'REAL red meat heals all of those things', 'I’m only eating meats, fish and dairy. Low sugars, no alcohol, and no big pharma meds ever', 'after studying basic biology the ""rots in your colon"" drives me mad.\nbefore you even start there exactly what you said is good about fibre', 'Pill Gaytes want us to eat his fake food as a good monopolist, and then inject the ""health"" potion into us.', 'Oh yeah! Yeah you were supposed to believe that stuff. Now you know better!', ""Smart ass but spot on with the facts. Don't change a thing.""]",14
198,duHeIluSza4,"[""I tried it for a month last summer and felt great. I went back to carbs and put on 18 lbs. I'm one week back on carnivore now and I'm never going back."", ""Awesomeness, glad I found the carnivore diet before getting any health problems. I just wish everyone would see the benefits and not listen to the people demonizing it. The diet works. I'm grateful for all the carnivore influencers sharing the benefits and literally saving people's lives."", ""Must be a great feeling knowing that you are actually helping people, if only mainstream medicine could do the same thing.  Good to hear for Todd and Janet but don't forget to give Shawn a shout out too, it was his advice that help them and us."", 'Well done Janet. Another success story. And thank you Todd and Janet for growing such wonderful food.', 'I love all of the positivity and joy you share with all of the wonderful anecdotes ❤🥩🥓🍖 Carnivore life for long lived health and well-being 🥰', 'Go Todd and Janet!!!🏆', 'Too bad all the farts from vegetarians are causing the global warming! 😂', 'Good job, Janet and Todd', 'WTG Janet!🎉🎉', 'Whistler! Heaven on Earth!!', ""where's the snow ?"", 'That is such an awesome video for so many reasons. Cheers to Janet!']",12
199,-3GotW5ddXI,"['They demonstrated something we all know; processed food is bad for you', 'Glucose syrup, canola oil, sugar, soy, carageenan. WOW the death combo!', 'Its so funny because I used to avoid any fatty meat thinking it was bad for me and then after reading the ""study"" about red meat causing cancer I started to question things and fell down the carnivore/low carb rabbit hole and now I dont know if I\'ll ever go back from carnivore.', '""Science"" has quickly become a joke.', 'I ate eggs and steak and butter and i licked my plate..... bwahahaha  !!!!😅', 'Nestlé at it again. \nSame owner wants to remove public water rights.', 'Boost for adults.\nCheerios for kids.\n 💩', 'To me, it shows that they are afraid and are becoming desperate. It will get much worse.', 'Chemical protein cocktail!', 'They failed to mention everyone in the study that was eating meat was also highly vaccinated.', 'a UN study', 'I remember being young and dumb way back when. I was using soy protein powder thinking nothing of it until some not so natural things started to happen. And I’ll say no more about that lol. It’s a crazy world out there', 'Corporal punishment for fraudulent studies.', 'This is so evil, yes', 'I ate an entire chicken today, then did overhead press and bench press workouts. Then 2 sausages I made which are just pork salt and water for after workout protein, oh no gunna die.', 'A solution of glucose syrup, canola oil and regular sugar?!? 🙄🙄🙄  Really a great choice for studying protein influence. 😳 Who designed this study? Big food or big pharma?', 'Monsters. Btw I ate 9 eggs today 🙂☺️', ""Devils cocktail, I'll pass"", 'Ridiculous 😂🤣😂🤣🤣🤣😂🤣']",19
200,KQDJXPhZqiE,"['Nah, this right here is definitely a screeching spirit /demon 101% 🧐', ""Be thankful this woman doesn't work next to you, but then I bet she never had a real job in her life either."", 'that was actually funny, reminds me of a toddler that did not get what they wanted.', ""In fairness, that's the best argument for a vegan diet I've ever heard."", 'how did it escape from the insane asylum?', 'She would look better in a white jacket with a lot of straps and buckles with a muzzle covering that shrill voice.', 'Four year olds do that.', 'She was actually doing this to someone talking about God.', 'They all have the same blank weird look', 'Such a compelling argument the ultraLeft has!', 'Trigger warning next time please. Woke my cats up', 'Is that Julien?', 'If herpes had a mating call.', 'Maybe, she needs to join Yoko Ono! A lovely duet, indeed!', 'Need to reopen mental asylums.', 'It’s all the pesticides in the plants eating her brain', 'Impressive, should get a job at the circus', 'Psych meds please 😂', 'When you tell them anything, not supported by a brainwashing program.😂', 'Now _that_ is wife & mother material 👍']",20
201,itS_Elw0gd0,"['No straps is what’s most impressive. 👀\nDamn son! 🥩💪🔥', 'Beast mode!!', 'Lord have mercy, Shawn', ""If a vegan like Julien attempted to lift that much weight excrement and methane gas would explode out their backsides, the propulsive force would allow them to lift twice as much ONE time. Don't light a match when a vegan is lifting! 😂"", 'Excellent work, good sir.  INSPIRATIONAL!', ""No carbs were harmed...that's funny.."", 'Major strength right there. Congratulations.', ""I'm pleased to see you keep getting stronger! Not maintaining strength but getting stronger! Ribeye=Muscle! 💪""]",8
