,video_id,comments,num_comments
198,duHeIluSza4,"[""Must be a great feeling knowing that you are actually helping people, if only mainstream medicine could do the same thing.  Good to hear for Todd and Janet but don't forget to give Shawn a shout out too, it was his advice that help them and us."", 'Well done Janet. Another success story. And thank you Todd and Janet for growing such wonderful food.', 'Go Todd and Janet!!!🏆', 'Too bad all the farts from vegetarians are causing the global warming! 😂', 'Good job, Janet and Todd', 'Whistler! Heaven on Earth!!', 'That is such an awesome video for so many reasons. Cheers to Janet!']",7
199,-3GotW5ddXI,"['They demonstrated something we all know; processed food is bad for you', '""Science"" has quickly become a joke.', 'Nestlé at it again. \nSame owner wants to remove public water rights.', 'To me, it shows that they are afraid and are becoming desperate. It will get much worse.', 'They failed to mention everyone in the study that was eating meat was also highly vaccinated.', 'I remember being young and dumb way back when. I was using soy protein powder thinking nothing of it until some not so natural things started to happen. And I’ll say no more about that lol. It’s a crazy world out there', 'Corporal punishment for fraudulent studies.', 'I ate an entire chicken today, then did overhead press and bench press workouts. Then 2 sausages I made which are just pork salt and water for after workout protein, oh no gunna die.', 'A solution of glucose syrup, canola oil and regular sugar?!? 🙄🙄🙄  Really a great choice for studying protein influence. 😳 Who designed this study? Big food or big pharma?', 'Monsters. Btw I ate 9 eggs today 🙂☺️', ""Devils cocktail, I'll pass""]",11
200,KQDJXPhZqiE,"['Nah, this right here is definitely a screeching spirit /demon 101% 🧐', ""In fairness, that's the best argument for a vegan diet I've ever heard."", 'She was actually doing this to someone talking about God.', 'Such a compelling argument the ultraLeft has!', 'Trigger warning next time please. Woke my cats up', 'Is that Julien?', 'If herpes had a mating call.', 'Maybe, she needs to join Yoko Ono! A lovely duet, indeed!', 'Need to reopen mental asylums.', 'It’s all the pesticides in the plants eating her brain', 'Impressive, should get a job at the circus', 'Psych meds please 😂', 'When you tell them anything, not supported by a brainwashing program.😂', 'Now _that_ is wife & mother material 👍']",14
201,itS_Elw0gd0,"['No straps is what’s most impressive. 👀\nDamn son! 🥩💪🔥', 'Beast mode!!', ""If a vegan like Julien attempted to lift that much weight excrement and methane gas would explode out their backsides, the propulsive force would allow them to lift twice as much ONE time. Don't light a match when a vegan is lifting! 😂"", 'Excellent work, good sir.  INSPIRATIONAL!', ""No carbs were harmed...that's funny.."", 'Major strength right there. Congratulations.', ""I'm pleased to see you keep getting stronger! Not maintaining strength but getting stronger! Ribeye=Muscle! 💪""]",7
202,_uuFxZpjnAU,"['Humor is the best way to show it.', 'It’s really hard to comprehend how all these big corporations are all allowed to blatantly lie and it’s just okay.', 'Yeah, I signed up for all that, and have been spending everyday for the last 3 years rebuilding my body. \n\n185 pounds down.', 'Yep.  I shudder to think how many bowls of Cocoa Krispies I ate in elementary school.', 'I have shared this to my friends ...I must be evil because I did not share it with my family...\nThey think I am mad in the head... BUT HERE IT IS THE TRUTH...', 'Cheerios is really just like white bread and sugar. ❤', ""Good to see some young people catching on and making fun! One does not have to wait until they are sick from all the sugar in order to understand that it's poison."", ""They even stock those boxes of cereals with the wacky cartoon characters at eye level of the children, so they can't miss seeing them...."", ""I've never felt better doing carnivore!"", 'So much truth', '#stopgreenscreenadults', ""I'd love to see one of these from the evil chips company 😂"", 'Beautiful. We need a bunch more of these illustrations of dietary lies! ❤']",13
203,a4Rdxoxqwf8,"['BEEF BUTTER BACON EGGS SAVED MY LIFE 😊', 'I have high hopes for anyone who seeks alternate treatment for these diseases! I suffered with UC for 15+ years, full time prednisone, multiple fails with infusions and a final outcome of an ileostomy. I will say since surgery a little over a year ago, I feel amazing! I further say that after realizing I have been giving a second chance to course correct with the knowledge from Dr. Bakers videos along with other influences using a more animal based diet, I feel great! There was a ""break-in"" period but it was short with very little issues with output. In fact I have gone from 10ish bag empties to around 4ish daily. Big thumbs up to those that are fighting the fight and Thank you so much to those who, like Dr. Baker, are providing specific knowledge on this topic!', 'The carnivore diet is my bowel pal!', 'You are one of the reasons i started carnivore over 2 years ago. I suffered tremendously from ulcerative colitis. It has basically reversed my disease. I was so sick i had to continuously take stelara while adopting the diet. Im slowly coming off now and feeling great. Carnivore works no joke. Thank you for helping me get my life back Dr Baker']",4
204,XyYtGhMz6zc,"[""No matter how old you get, it's important to keep being a kid at times and have tons of fun!"", 'The ghost in your kitchen: “Am I a joke to you?” 😂😂😂 blessings doc!', 'The song Choice is very up my alley 🎉❤🎉', 'At first I thought that the flowers were going to fly into your hands!😂', 'meat is magic', '😂😂😂 love your sense of humor Shawn!! ❤', 'Still waiting on mine to kick in 😂', 'Telekimeatsis….']",8
205,PETwZVxH1GU,"[""I'm 71 and have eaten carnivore for almost 6 years.  I take no meds.  All autoimmune symptoms are gone.  I generally workout 5 days a week for 2 hours a day.  I feel great.""]",1
206,9aHcFUjuLgE,"[""That's my biggest challenge! Carnivore newbie here and I'm waiting for the cravings to diminish 🙄 so my brain doesn't 😁"", 'My Mom was a sugar addict. She died with complications of dementia.  So sad to see  a vibrant person go through a disease like that. 😢', 'Bidens ice cream proved that😊', 'Have a coke and a smile, because you can’t remember your family anymore.']",4
207,kbnA4lKuPvE,[],0
208,ldrYZxSmD0w,"[""Idea for a replacement for the mashed potatoes: mix together sticks of butter and cream cheese in even numbers, and add in heavy cream and salt. Mix with a beater. It's great."", 'Well...fuck. Now I know what I gotta make my man for his bday', 'As someone alluded to... you could use either Chris Cooking Nashville, or Chef Fat Gram\'s carnivore ""mashed potatoes"" alternative made from egg whites, etc.', 'Steak good, mashed pot very bad, ruined good steak!', 'how about cream cheese to replace the mashed potatoes', ""It's tempting but those potatoes are a definite negative. I feel better without."", ""My mouth is watering 🤤 Steak it's what's for dinner""]",7
209,jAbfRS82-cU,"['I am 54, I have 14 grandchildren.  The vegan way of eating made every autoimmune disease go into a flare.  2.7 years ago , I put those things into remission with Carnivore diet.  I am no longer on oxygen,  I can climb stairs alternating feet, walk for miles, my anxiety and depression are gone.  I have never been healthier.', 'She forgot her home smells like broccoli farts.', 'I really hate this mentality that being in your 30s is somehow “old”. This is a modern youth culture thing seen on the internet a lot. You shouldn’t be having geriatric issues in your 30s! No it’s not “normal”!', ""I'll be 60 in July. My adult daughter, who's honest to a fault, tells me I look like I'm around 46 or so ... Thank you Carnivore Diet."", 'They’d never dare try and be scientific and test carnivore on themselves. Cognitive dissonance is vanity.\nThe posts of YT videos I’ve put on FB in answer to a vegans ignorant memes have quieted them down in my feed a little lately 😊', ""I couldn't drape my arm over my guitar without arthritic pain. Now I'm training jiu-jitsu couple times a week.  72 and carnivore for just over a year."", 'I look 10 to 15 years younger since going carnivore.  Turns out this diet does keep you from aging.', ""I'm 43 and I feel fantastic. And my lips don't look jaundice."", ""Actually she isn't doing bad for a vegan. Especially after 14 years. Most have the sunken vegan bug eyes after 14 years. While  pale, no  yellow skin yet.\n Of course you do not know what is happening internally.  Like grey vegan organs. \nBut she had done better than most of them."", 'Carnivore can keep you from premature aging!', 'I’m in my mid thirties with four boys under the age of 8. I eat a ton of beef and my workout is keeping up with these guys. I don’t have pain or wrinkles….', 'I hope the three young children are not required to be vegan right alongside her.', ""poor thing. I'm turning 78 tomorrow and don't have any of her aches and pains! Still very active outdoors with jogging, hiking, training a dog and riding a horse, caring for acreage and helping hubby remodel a 4bd house. Carnivore 😋"", 'I’m sure a lot of carnivore woman of the same age with children feel differently. Let’s hear from them🤙', ""I'm a 50yr old man who's eaten junk food, keto, and carnivore, off and on over the years. Exercise comes and goes depending on lifestyle responsibilities. Need to lose 25 pounds, and I STILL DON'T HAVE ANY OF THESE SYMPTOMS!"", 'Carnivore is the opposite. All my illnesses are gone, and I start to look and feel younger.', 'Unnatural Vegan is acting like mid 30s is old, these vegans 🤣', 'She needs to watch doctor Shawn Baker and doctor Ken Berry. \nT Bone Baby!']",18
210,pLYS9uMS6Fs,"['He wanted to ask How are you fat?😅\nThis is hilarious 🤣', 'MEAT IS GOOD!!!!\nMEAT IS HEALTHY!!!!!', 'saving animals - killing himself - Sir we salute you', ""Who's this guy? He qualifies for modern day Health Minister position 😂"", 'That guy is really overcarbohydrated', ""I dont think ive eaten a vegetable in over a year. According to doctors I'd be dead or severely malnourished by now. but nope"", '""I love chippies"".  Guaranteed, he\'s a huge fan of the term, ""fabulous"".', ""Ive smoked cigarettes every day since i was 11 years old and I'm still somehow healthier than this man."", 'Doritos is corn. Corn is veggie. All veggies good!', 'He’s a CARBIVORE, not a CARNIVORE.', 'Vegetarian for health reasons! You go, boy!', 'Carbaterian…hahaha I think he mean Junkaterian!!', 'This man is going to die Living off junk food']",13
211,75NxPChdRpw,"[""I was fat, puffy and achy when plant based. Now I'm a fit, energetic Carnivore. I look fabulous and feel like a teenager again.\n❤️🥩❤️🥓❤️🥩❤️"", 'I was my fattest on plant based and I was trying to eat healthy!', 'I was vegan 6 years always sick. Now carnivore. Feel better than ever', 'I was much bigger girl as a vegetarian/vegan. Sad because I had good intentions, just wrong information!', 'I gained 40 pounds on a whole food plant based diet. So not even junk food. Back than it felt impossible to lose the weight as a vegan. Went animal based and lost the weight real fast and kept it off.', 'Vegan does NOT mean healthy.', 'Lmao!! Amazing. Love the Buc-ee’s hat. Represent.', 'The push for a plant based diet is really a push for a fully processed diet.']",8
212,-pL9abJGxn8,"['Awesome Dr. Baker! You are the one we need to call the Rock!', ""Being Shawn's massive height makes this even more impressive.""]",2
213,8Nc6E3rru2Y,"['Should be a quick appointment...\nPatient: I feel unwell\nDoctor: eat more meat.', ""You got this right when you said 2024 will be a great year for Carnivore community! It's barely February and such great news! Thanks Dr. Baker. Don't slow down ❤""]",2
214,iU_fDXY2Wto,[],0
215,UjZMv1CeG3k,"['I don’t think enough people here understand how impressive it is to strict overhead press 225.', 'My dog eats carnivore and I feed her before I feed myself. And still she gives me that same look.']",2
216,146VRHNpTrc,[],0
217,aK9sqSx3LIY,[],0
218,MVkJhipEDYE,"['Prefer bone in, but will never complain about either.', 'If they cost the same per lb/kg then definitely boneless 😊']",2
219,VlekzhBTPIU,"['Good job Doc! Turned 64 this week myself  carnivore 8 years, was at deaths door off 16 meds, off O2 24/7 down 130 lbs gettin there!', ""It's not just the weights. Notice how the doctor controls the movement. Slow and smooth. Not easy. I can tell you that. 😂"", '500 lbs with no straps!  Crazy grip strength my man!', 'This guy is gonna be a legend.', 'Massive respect!']",5
220,qnCQe7bNM_Q,"['Overhead pressed 3 vegans right  there  😱', 'Doc that form!!! I thought your back was going to break', 'Doc just shoulder pressed 215lbs.. wow!', 'That lower back ….']",4
221,fVoplWgtnK4,"['Just got a call from my doc that my ldl cholesterol is twice as high as normal, but I’m 5’2” and weigh 110. I walk a mile or two daily and don’t eat junk foods. I am looking forward to more info on this topic, as I don’t want to take medications if I don’t have too!', ""I go for my yearly physical in March.  The last 5 years, my total cholesterol has run between 300-400.  I'm a lean mass hyper responder."", ""High cholesterol isn't a disease that needs to be treated."", ""It amazes me to no end that we survived prior to diagnostic testing, people must have been dropping like flies, dead bodies everywhere, imagine the carnage! \nThank God we're now able to test all this stuff! It's essential for the survival of our species!"", 'Thanks Dr. Baker! 👍\nOne day, this entire LDL scare-scam will be history.', 'that oreo thing has me fully convinced that low ldl means nothing', 'I agree with most things you said  but what I think happened is normal LDL levels were never established.', 'I went carnivore quite a while back and my LDL is normal, but my MOJO is off the charts. Yeah, baby!', 'I Love this!  I’m on day #330 today, blood work on Feb.24th and meet with my Doc on the 26th. He told me it couldn’t be done and that my brain would DIE w/o fruits, veg and carbs!  🤣🤣🤣🤣🤣🤣 Man ‘O’ Days I can’t wait to see the look on his face come Feb. 26th (Witching Hour for the haters) 🤣🤣🤣Thanks Dr. Baker to you, Rogan, Dr. Chaffee and Dr. Berry!  Finally a way of eating that’s super simple, makes you feel 10’ tall and bullet proof!']",9
222,X3rjpqellQg,[],0
223,G2T9bY0Ankg,"['I was vegetarian and was skinny before I had 3 kids. I could never lose the weight. My kids are grown we sold our home and bought an rv. Traveling and losing weight on carnivore is sweet. Lots of ailments leaving as well. Feel younger. Butter Bob started me. Dr Baker started my husband. It was funny we found the individual channels and told each other. Must be meant to be. 32 yrs of bliss and counting!! God is good!', 'It’s just so sad. We don’t help people with food addiction. We should treat it like drug addiction and send them to rehab for fat people.', 'I was so insulin resistant I was in three medical studies. Didn’t matter how few calories I ate, how much I exercised, I was still gaining weight. You know what fixed all that? Carnivore, baby! \n\nI still fatten very easily. One small slice of cheese cake and I’m up 5 pounds for a week and a half. But if I stay the course I’m steadily losing. 33 pounds lost as of November, tho I’m pregnant now to just focusing on eating meat, drinking water and getting some walks in when I can.', 'Dr. Ken Berry and Butter Bob American Heroes', 'CARBS CARBS CARBS triggering insulin.  GET BUTTER BOB', 'Someone is cooking and feeding her, she couldn’t do shopping and cooking herself!', '1. Being overweight is one thing.\n2. But how do people get to this tragic point of functional disability due to extreme morbid obesity?\n3. Is it just diet alone?\n4. Is there a psychological component here?\n5. Pity-pandering to fulfill some emotional need?\n6. I want to feel sympathy for such individuals, but all I can think of is getting these poor people away from their normal uncontrolled situations and immediately admitting them to a doctor-supervised fasting program.', 'The U.S. government is to blame. Putting all the poisons in the food.', ""I feel sad for her. I don't know what else to say..."", ""I watched that episode..sad she wouldn't listen cause she passed away..sad"", 'You do not get to this size without having a mental issue of some sort. Yes, people overeat, we all have overeaten but to overeat to this extent is due to emotional/mental disorder somewhere. I hope she has found help......and carnivore.', ""This isn't funny to me, no different to an alcoholic/drug addict making blatent lies up to mask their behaviours."", 'Seems so easy to put on weight. So hard to take it off. Life seems unfair that way. When overweight I had empathy for overweight, now I believe anyone can reduce size. Especially on Carnivore. Get her enabler to cook her meat. 🥩', 'OMG ! This breaks my heart . Something happened to this lady........', 'According to her she just looks at food and gets fat, plus she is able to dehumidify the air in a room simply by breathing just like a dehumidifier and gain 20 pounds of water making her perfect for traversing the Sahara desert.', '“Now you do” is perfect.', 'So sad 😢', '""Go carnivore, no more water retention!"" 🤷']",18
224,ez9OdUPfxs8,"['Best change I have ever made. We never have to buy groceries now!\nOur own spring water,eggs and beef', 'Delicious perfection 👌', ""Someone is hungry... 😂 I just had big ribeye and 5 burger patties. I'm satisfied until tomorrow! I love the food"", '2 porterhouse steaks at room temp. Coat with melted butter and a sprinkle of salt. Air fryer at 200degC for 10 mins. Allow to rest. Perfect steaks if no access to bbq. 😋']",4
225,gEoBFfV4ao4,"['Why do these steak videos never get old?', 'Nothing satisfies more than a mid rare ribeye on a steak board! You understand the assignment!', 'PERFECT Medium Rare! Beautiful.  Just beautiful.', 'Lol your dawg is watching every move!']",4
226,MZBSBMXEk-k,"[""Teddy bear Hamster. They're much cuter than mice. ❤"", ""Mice don't only eat cheese.  They will eat anything - including each other.  They don't usually dress up for it though."", 'Hilarious!!😂😅The mouse has good taste!!😋']",3
227,t1YIZyDOBg8,[],0
228,aZ1HknGeEi0,"['HAPPY BIRTHDAY!!! I just had my 66th on Dec 28. YOU changed my life,  the greatest gift ever!', 'Happy Birthday, Dr. Baker! We appreciate you.  Keep educating others, especially the medical community.  Carnivore 1.5 years and love it!  A steak doesn’t get any better looking than that! . I’m a lady, but sometimes, I have this primal urge to eat my Rib-eye like our ancestors- with just my hands and teeth. Yum!!', 'Happy Birthday, Dr. Baker!', 'Happy birthday Dr. Baker!!! God bless the day you came into this world. You are a pioneer in a movement to get us all back into health. Thanks!!']",4
229,NTosvzE5FMQ,"['Meat for us, bugs for you, that’s what they say', 'Carnivore is rising...\n\nSorry, vegans.  I eat Bambi.']",2
230,Ca3uQ9-sXEU,"['Thank you Dr Baker for everything you do. Carnivore saved my life when I went carnivore my ldl dropped and I lost 50lbs and before I was eating a plant based standard American diet(sugar, seed oils, refined grain)', ""I see loads of people doing carnivore for New Year's and everyone has amazing health benefits and good spirits. While new vegans are miserable and egoistic."", 'A way of eating where I can lose weight, improve my health, and eat steak everyday!?\nYes, please!', ""Out of nowhere my Catholic group made a challenge where we pray morning & night, do 100 push ups a day, and eat carnivore for the entirety of January. It's been fantastic seeing how all these regular people who never have done carnivore before feel all the benefits starting to kick in a week in.""]",4
231,GK3_UXFqqiU,"['Hi Doc you should wrap the bone in tinfoil to infuse the marrow juice back into the 🍖 meat. Happy to help. We love your channel here in Nova Scotia.', 'Too bad there is no smell dispenser on my cellphone 😒']",2
232,DXuquhHqqO4,"['If you wanted working dogs, you chose poorly. 😂']",1
233,lO51fgsV2nA,['Your Dr. Drew interview was excellent!'],1
234,1yJ3XUQaDx8,"['Why it was designed to be small and without pay.', '""The nine most terrifying words in the English language are: I\'m from the Government, and I\'m here to help.""\n\n- Ronald Reagan', 'A good definition of a gobernment would be: Organized parsites.', 'Theres 3 classes of people by design: 1. The upper class do none of the work and take nearly all the money.\n2. The middle class do all the work and take next to no money.\n3. The lower class are there to keep the middle class turning up to their ""JOBS""...']",4
235,KMgzZf3FFEQ,"['Looks amazingly delicious! Speaks volumes to my instinctual primal nature down to the DNA. \nA primarily meat/animal based diet has taken me to a deeper understanding and experience of what being and feeling authentically human can be. This diet has reawakened a deeper dimension within myself. It has allowed me to embrace ""beast mode"" in a healthy happy freeing manner. Transformation has been a profound experience.', 'Dr Baker, we need some videos on how you cook your steaks. Please consider it at some point. Maybe show different styles of prep and which you prefer most', 'Some anti-inflamatory for breakfast! 😎', 'That looks gorgeous. I got a big tub of Maldon salt from Costco here in the UK, as someone else said it makes steak taste great.', ""I'll be sticking to my meat and egg heavy omnivorous diet that has long worked optimally for me as an individual, but I'll be observing Carnivore Month by continually touting the general health benefits of meat and eggs to everyone I know along with the efficacy of the Carnivore Diet as an elimination diet for people with serious metabolic issues."", 'Steak, big knife, board, salt.', 'Finished my rib eyes for lunch. Nothing like meat for a healthy body.']",7
236,QoLTdGg6N3U,"[""Joe gets it. He really does. I'm glad Dr. Baker could break through for him and really let it sink in however many years ago. Their connection has opened so many eyes and will only grow from this podcast. He really needs to have on Dr. Anthony Chaffee next!"", 'Good food (carnivore), working out, good sleep, but don’t forget sunlight and keep stress down!']",2
237,qBhatGfi77g,"['An affordable and delicious cut! I smoke them on the regular. I also butcher them into individual steaks from time to time', 'Fantastic cut, I had some at Texas de Brazil last week!', 'I would but not today. I had 4 ribeyes for my dinner tonight...', 'I’ll be right over. 😂']",4
238,GfwPPsTjdgQ,"[""Got to eat some of my parent's lamb chops raised on their land over this past year for Christmas, it was so good. They have about 90 pounds more where that came from too! RIP Bucky and Skyler, you are delicious and I look forward to eating the rest of you."", 'Now that my body is healing... i am always  celebrating every day may Yahuah bless you all everyday ❤🙏❤.', 'Merry Christmas Dr. Baker! Thank you for all that you do to keep the carnivore community healthy and updated on important info, and to keep us pumped to working out with resistance training!', 'I love steak .Merry Christmas 😊']",4
239,IttxF0kyk6c,"['Just missing bacon', 'Why are my burgers on your cutting board? 😂❤', 'Breakfast of champions', ""Pass me the salt. I'm hungry."", 'SMASH them all!!!!😊', 'Smash... then PASS me another one.']",6
240,wm5pkEpuZ6w,"['Doc Baker is the epitome of a rational, clear-thinking truth teller.  Case in point is his understanding of consumer demand and not blaming businesses for supplying that demand while he simultaneously speaks of a better way for health-conscious folks.', ""It's insane how addictive this stuff is and not classified as a drug. I drink one fruit juice and have the urge to drink another. One candy and I eat the whole package. That isn't normal!"", ""Living the carnivore lifestyle has been an epic paradigm shift for me. I stopped eating sugar, stopped drinking, and had no carbs. I feel better at 58 than I did at 38! My productivity is through the roof, and I sleep like a baby and wake up rested without inflammation!! This has been one of the BEST decisions I've ever made!"", 'Not heard many cases of lions dying of cancer.', 'Carnivore is curing autoimmune diseases. As soon as Christmas is over I’m starting! I have lupus and don’t have the energy to do anything. Something has to change. After reading about so many people’s disease reversals I’m so excited.', 'Eat meat for a while (I\'m 20 months in) and that ""garbage"" starts being the actual garbage it is. I\'m just not tempted any more.', ""Processed meat won't be good for you. I've been doing mostly meat and eggs for the last few months. Had an influx this evening of processed carbs and sugar and i already feel like crap."", 'Why are they going after meat in the studies? They should be going after the processed food industry with the sugar and chemicals and the scientific experimenting to make food taste better. Meat is natural. Meat is real food. Every time I see those studies it makes me less interested in reading their articles.', 'The weird thing about all of this is that we even have to have a argument about it. It is bloody self evident that meat is the major source of nutrients and fuel that empowers us.', ""I eat meat.  Smoke cigarettes.  Drink brandy.  I'm 65.  Okay, I can't run a mile... unless it's for a steak and a cocktail."", ""I'm starting an all meat diet tomorrow ."", 'Honestly i have been on the carnivore diet for 2 months (because of you) and omg i feel SOOOO much better.']",12
241,g4Kj6y2pNAU,"['Ain’t no way that Cheerios ever beats this!! 🤤', 'You got that ribeye down pat! That dog at the end is like come on man help a brother out 😂🐶🥩', ""That dog is so happy he found dog's best friend😂😂"", 'The steak and music is perfection', ""I don't know which I like better, the food or the music. One brings me peace of body, while the other brings me peace of mind."", ""The plaintive look on the doggeh and the slow tail wag are just classic!  He's gonna get some, right?"", 'Your dog is thinking: finally a normal human 😅', 'A moment of silence for all the vegans leaving more meat for the rest of us👍👍👍', 'Your dog looks really hungry Doc.', 'I like how Dr. Baker refers to it as breakfast, while for most of us it would be big enough to be an OMAD']",10
242,0mC4dnIyOsM,"['Remember when your profession told their patients this was a dangerous meal? I do. 🤦🏼', 'Deceptively simple, yet delicious', 'Carnivore cupcake. Yum!', 'Waiting by the oven for carnivore lunch to be ready.', 'My favorite meal! Those look sooo good.', '💯 nutrition right there💪', ""Can't go wrong with Burgers, Eggs, and Cheese!!!""]",7
243,ZwQg5x59qmU,[],0
244,Q1NVmSX42Fs,['Great music background with the great workout performed by the very great Shawn Baker!'],1
245,VwqdWKcQYRk,"['I’ve heard of a man visiting a blue zone in Italy. He said they did have small gardens they ate from, but what they left out was every day and especially Sunday they had a huge roast of lamb that they ate nose to tail. They even made cheese from the milk in its stomach.', 'Jack Reacher is sure enjoying his steak. 👍', 'I like that you’re doing more of these videos now with people pointing towards evidence and less of the wack jobs out there.', 'The ""official"" blue zones have nearly nothing in common diet-wise but what they *do* have in common is (a) the elderly staying very active both physically and mentally, and (b) tight-knit communities that care for the elderly on a communal basis, resulting in better and more consistent elderly care across their communities.\n\nIn a game of percentages, which is what human demographics is, one can easily see how those two factors alone would lead to higher longevity regardless of diet (as long as the diet is well-balanced and traditional to the people who evolved there).', ""Blue zones, blue zones... I'm just enjoying my steak zone. 😂"", 'Totally new information for me; thanks for posting', 'Love Nina.']",7
246,JjDnwP6un6c,"[""In this age of information I'm soo confused. I've seen many people proclaiming the benefits of a carnivore diet, the same with a plant-based one.\nI will say though that many of the fruit and vegetables regularly consumed/available to us are hybrid foods/GMO, which I think may be the real issue."", 'we been lied to about everything!', 'She does look 40, but a healthy 40 years old, \npeople generally tend to Eat garbage nowadays making 40 look like kind of old.', ""It's insane to me that society and humanity are so far away from nature that this is a revolutionary idea. That it was a life altering revelation to me that I should just eat meat to be healthy is mind boggling. We all should've known this from day 1 and stayed knowing it."", 'At 54, Its not just about weight loss.....it has made me feel young again! Mind is clear!\nBody is energized! After 5 months now I am lifting weights......what? Yes! AND, I am seeing the results...omg. im like ""is this happening??? I would never have believed if I had not just tried it myself.\nStronger, sharper mind, sleeping great, wake easily, tonsil rocks....no more, stomach issues....GONE, ALL GONE, DEPRESSION GONE..  Praise God! Anxiety,  GONE, eye floaters have diminished significantly, eye sight has IMPROVED.... I just cannot believe it.\nThank you Dr S. Baker.\n❤💯🥂🙏\nYou are changing lives!!!', 'Vegetables are completely unnecessary. By giving up everything except animal products I have never felt better!', 'That’s awesome! We need more people interviewing at other non carnivore channels like this to reach more people.', '1. Yet another amazing thing about the Carnivore Diet is that it’s so easy to begin & do.\n2. And in less than a week, you experience tremendous results!\n3. And no one is “telling you” it works.\n4. You come to realize it for yourself! 💪🥩♥️', ""I got my son hooked on crack.\nThat's what he calls fatty ribeye."", ""I'm a low-carb heavy-meat omnivore and plant foods are the smallest part of my plate, but for me as an individual they do bring benefits to the table.  For me the main things are cutting out processed foods and grains."", ""I often wonder if it isn't really the vegetables that are the problem, but all of the pesticides and damage done to soil make the vegetables make us feel bad. I have to really wonder about that because 100 plus years ago people at vegetables regularly and didn't have our health problems. God Bless 🥰"", 'Another one joined the family. nice.', ""incredible! I'm 19 and I lost 84LB if i knew this sooner i would have had better teenage \n\n I'm from iran. meat isn't cheap there but garbage like bread and fruit is cheap ,  one day labor salary is equal to 1LB of meat but I'm trying to eat egg and tallow chicken and 100gr of grass fed sheep\n\n Greta Thunberg should know the dream that has bees stolen was ours, who were overweight teen because of eating garbage"", 'Thanks Dr. Baker 😊']",14
247,xiCuEjrJXkQ,"['Kinda light ❤️ \n\nI’m proud of doing 85lbs, but then I’m 72, and have a herniated disc and five desiccated discs, arthritis and scoliosis. I’m carnivore going on 6 years, pain-free for 5-1/2 years and counting.']",1
248,-cKpJtklVfM,"['You know there\'s something to Carnivore when they come out with a Whopper of a Lie about it: ""Meat causes diabetes."" \n🤣🤣🤣🤣🤣', ""I'm a strict CARNIVORE. I LOVE IT!!"", 'So glad Rogan had him on… along with other carnivores previously. I wish people would stop parroting whatever the government-funded & corporate-bribed agencies say about meat and cholesterol and saturated fat and just advocated for more real, unbiased research. If you can get people to sign up for a test with all bird food, there should be no problem getting them to sign up for eating all meat for the same period of time 😂', 'Great podcast Dr. Baker! Many people will listen to it and we may get more people try out this awesome diet']",4
249,AF5ZBQtPLx0,"['carnivor menu for the best health.\nThank you doctor Shawn Baker.\nRibeye Rules!', 'This is funny.  I almost dont believe its SNL.', 'This is actually legit lol', 'SNL said something based for once']",4
250,XZEramYcQBI,"['""Keep the masses weak and stupid""\n\n- Every politician ever said!', 'When I was still following a diet heavy in carbohydrates, processed foods, sugar and junk food, I could literally feel myself losing brain cells and growing dumber each day.😢 I kind you not.', 'Even clownworld is now topsy-turvy.', ""Ah, so that's why the cupcake shortage is happening.  I thought she was gonna eat the mic."", 'And nothing unexpected was shown or heard.', ""I'm speechless, yet in no way surprised""]",6
251,6kQJ3Nf9KTE,"['The hypocrisy of vegans 😂', 'We’ve been fed a lie!!!!!', 'Proof that it’s all programming', 'Thanksgiving was so EASY this year as a carnivore! No sides, no desserts, no rolls, no nap, and no slaving in the kitchen. May abundance continue to flow in your life Dr. Baker. Grateful for you and this community! 🥩', 'Liars got to Lie.', '😂😂😂😂 ""C\'est pas grave. Moi j\'achète de temps en temps la viande.""', 'I so desperately want to see a Nashville and NYC version of this', 'The true virtue of virtue signalers -- a complete lack o virtue.', 'For thanksgiving I was in charge of a catered meal for over 100 people. I decided to throw caution to the wind…. Haven’t had gluten or carbs in almost 2 years. My face is beat red with blisters on my cheeks, chest pain last night. \nToday is steak 🥩 & burgers. \nI got the message and glad to be back in reality. ❤️', 'Virtue signaling to the max', ""They are french, they're all brainwashed but still not stupid 😂"", 'Women are so agreeable until they get to know you, hilarious.', 'Money talks 😂😂😂😂', 'Carnivor menu for the best health.\nThank you doctor Shawn Baker.\nRibeye Rules!']",14
